FeretDiameter,,,,
37.3630833845,,,,
39.8246155035,,,,
100.019998,,,,
86.4522989862,,,,
79.6303962065,,,,
93.4719209175,,,,
98.0866963456,,,,
74.3303437366,,,,
95.1892851113,,,,
85.1469318296,,,,
94.5780101292,,,,
94.5780101292,,,,
104.656581255,,,,
30.61045573,,,,
30.083217913,,,,
99.0403957989,,,,
55.3172667438,,,,
40.8044115262,,,,
49.193495505,,,,
84.958813551,,,,
44.2718872424,,,,
37.3363094052,,,,
77.8845299145,,,,
53.8516480713,,,,
59.7745765355,,,,
75.1864349467,,,,
86.2844134244,,,,
75.2728370662,,,,
76.3806258157,,,,
49.2544414241,,,,
86.4927742647,,,,
81.7067928633,,,,
46.7546789102,,,,
90.9560333348,,,,
38.9486841883,,,,
90.2108640908,,,,
47.539457296,,,,
93.1718841711,,,,
33.2415402772,,,,
96.3846460802,,,,
34.0147027034,,,,
80.8949936646,,,,
93.7709976485,,,,
87.3212459829,,,,
30.5286750449,,,,
34.9857113691,,,,
88.2383136738,,,,
82.9759001156,,,,
87.9204185613,,,,
90.9175450614,,,,
41.2310562562,,,,
32.2024843762,,,,
35,,,,
74.303431953,,,,
110.022724925,,,,
84.9293824303,,,,
42.8018691181,,,,
87.0919054792,,,,
94.1753683295,,,,
79.2022726947,,,,
77.4661216275,,,,
71.6937933157,,,,
84.5931439302,,,,
37.6563407675,,,,
103.7111373,,,,
86.1626369142,,,,
88.2949602186,,,,
77.3175271203,,,,
49.4064773081,,,,
39.8120584748,,,,
86.1452262171,,,,
85.32877592,,,,
97.4166310237,,,,
79.3095202356,,,,
54.083269132,,,,
166.481230173,,,,
103.121287812,,,,
80.4114419719,,,,
37.8549864615,,,,
52.1536192416,,,,
87.2066511225,,,,
71.5681493403,,,,
35.6931365951,,,,
65.4369925959,,,,
86.6083136887,,,,
99.2975326985,,,,
67.6830850361,,,,
40.7062648741,,,,
63.5609943283,,,,
92.1954445729,,,,
76.4198926982,,,,
45.0998891351,,,,
84.693565281,,,,
39.2173431023,,,,
81.437092286,,,,
39.9249295554,,,,
81.4923309275,,,,
138.974817863,,,,
77.472575793,,,,
93.107464792,,,,
73.0068489938,,,,
89.375611886,,,,
90.60353194,,,,
60.207972894,,,,
85.0411665019,,,,
79.8498591107,,,,
96.4261375354,,,,
92.3092628072,,,,
84.2021377401,,,,
77.8973683766,,,,
91.4385039248,,,,
48.3838816136,,,,
67.2011904656,,,,
34.4383507154,,,,
90.6697303404,,,,
91.2414379545,,,,
74.6324326282,,,,
50.3289181286,,,,
80.622577483,,,,
87.2353139503,,,,
90.4765162901,,,,
84.5044377533,,,,
82.5408989532,,,,
53.310411741,,,,
72.4430811051,,,,
98.1835016691,,,,
56.5154846038,,,,
76.2167960492,,,,
205.455591309,,,,
87.800911157,,,,
44.5533388199,,,,
92.5904962726,,,,
105.773342577,,,,
85.7029754443,,,,
101.355808911,,,,
89.0673902166,,,,
49.3355855342,,,,
86.0232526704,,,,
82.0060973343,,,,
78.7718223732,,,,
78.3900503891,,,,
55.0817574157,,,,
80.2807573457,,,,
60.6712452485,,,,
88.323269867,,,,
76.0591874792,,,,
72.1803297305,,,,
73.6817480792,,,,
72.6223106215,,,,
38.4707681233,,,,
78.7908624144,,,,
38.8329756779,,,,
91.4439719172,,,,
81.6884324736,,,,
40.2243707222,,,,
91.8368117914,,,,
47.4236228055,,,,
93.0053761887,,,,
31.064449134,,,,
32.2490309932,,,,
112.787410645,,,,
58.5491246732,,,,
46.0977222865,,,,
85.094065598,,,,
74.5251635355,,,,
88.5663593019,,,,
89.2692556259,,,,
41.4366987102,,,,
45.343136195,,,,
31.7804971641,,,,
88.5889383614,,,,
37.6430604494,,,,
96.3327566303,,,,
96.0832971957,,,,
96.7987603226,,,,
67.7200118133,,,,
84.7171765346,,,,
40.8533964316,,,,
75.6637297521,,,,
68,,,,
82.6377637645,,,,
70.4343666118,,,,
84.3860177992,,,,
48.7647413609,,,,
62.7694193059,,,,
83.6002392341,,,,
80.9938269253,,,,
97.4525525576,,,,
73.7834669828,,,,
93.0376267969,,,,
86.0929730001,,,,
94.1541289589,,,,
96.30160954,,,,
87.4757109145,,,,
98.8989383158,,,,
75.2861208989,,,,
88.5268320906,,,,
47.8016736109,,,,
96.0260381355,,,,
36.6878726557,,,,
62.1691241695,,,,
99.9249718539,,,,
90.1387818866,,,,
47.539457296,,,,
43.0116263352,,,,
39.4081209905,,,,
47.5184174821,,,,
94.3716058992,,,,
75.2927619363,,,,
59.6657355607,,,,
50.6951674225,,,,
133.929085713,,,,
84.403791384,,,,
71.1688133946,,,,
39.9624824054,,,,
94.6414285606,,,,
160.524141487,,,,
82.8070045346,,,,
50.6063237155,,,,
94.7259204231,,,,
81.3019064967,,,,
66.2193325246,,,,
77.6466354712,,,,
75.9275970909,,,,
97.6217188949,,,,
76.9220384545,,,,
98.8129546163,,,,
81.4002456999,,,,
40.0124980475,,,,
66.0681466366,,,,
41.3400532172,,,,
36.6878726557,,,,
86.3712915268,,,,
100.895986045,,,,
43.6004587132,,,,
99.6092365195,,,,
78.8479549513,,,,
39.3954312072,,,,
35.3411940941,,,,
27.8028775489,,,,
85,,,,
165.302752548,,,,
56.8594759033,,,,
160,,,,
49.244289009,,,,
58.2494635168,,,,
75.4254598925,,,,
55.542776308,,,,
62.6498204307,,,,
69.2892488053,,,,
87.3613186714,,,,
103.406963015,,,,
45.3541618818,,,,
31.4006369362,,,,
104.316825105,,,,
114.586212085,,,,
84.0951841665,,,,
54.2033209315,,,,
36.6742416418,,,,
52.3259018078,,,,
107.004672795,,,,
37,,,,
101.828286836,,,,
72.6223106215,,,,
45.1220566907,,,,
150.73486657,,,,
75.8221603491,,,,
86.3770802933,,,,
100.40418318,,,,
43.5660418216,,,,
80.0499843848,,,,
43.931765273,,,,
117.337121151,,,,
75.802374633,,,,
82.2192191644,,,,
94.936821097,,,,
93.3809402394,,,,
80.6535802057,,,,
42.9534631898,,,,
52.4976189936,,,,
72.0069441096,,,,
90.1387818866,,,,
94.9210198007,,,,
35,,,,
34.0147027034,,,,
81.8840643837,,,,
88.6397202162,,,,
82.2800097229,,,,
44.0113621693,,,,
83.2346081867,,,,
45.4862616622,,,,
40.162171256,,,,
80.2620707433,,,,
84.2199501306,,,,
48.5489443758,,,,
48.0104155366,,,,
86.1278120005,,,,
53.4509120596,,,,
69.6347614342,,,,
85.094065598,,,,
118.152443902,,,,
141.428427128,,,,
95.5196314901,,,,
70.7106781187,,,,
90.6090503206,,,,
70.0071424927,,,,
121.264174429,,,,
43.6806593357,,,,
93.1504159948,,,,
31.0161248385,,,,
41.1096095822,,,,
39.8120584748,,,,
29.4278779391,,,,
36.4005494464,,,,
87.2066511225,,,,
81.8840643837,,,,
57.4543296889,,,,
38.8329756779,,,,
81.5843122175,,,,
87.1320836432,,,,
40.6078810085,,,,
58.6003412959,,,,
86.5794432877,,,,
94.847245611,,,,
70.9365914039,,,,
32.7566787083,,,,
29.2745623366,,,,
85.4283325367,,,,
48.3735464898,,,,
100.04498988,,,,
74.2495791234,,,,
81.8840643837,,,,
82.2192191644,,,,
37.3630833845,,,,
58.8982172905,,,,
79.4292137692,,,,
82.8552955459,,,,
100.722390758,,,,
86.0348766489,,,,
101.316336294,,,,
80.454956342,,,,
129.003875911,,,,
82.7345151675,,,,
81.9878039711,,,,
96.7987603226,,,,
35.3553390593,,,,
75.2396172239,,,,
88.4137998279,,,,
41,,,,
91.1811384004,,,,
106.117859006,,,,
31.2409987036,,,,
91.9238815543,,,,
37.7359245282,,,,
83.2165848855,,,,
49.244289009,,,,
84.1724420461,,,,
98.1274681218,,,,
72.4499827467,,,,
86.4002314812,,,,
98.412397593,,,,
83.5703296631,,,,
76.550636836,,,,
32.9848450049,,,,
84.0238061504,,,,
98.0866963456,,,,
33.9705755029,,,,
46.8187996429,,,,
75.1864349467,,,,
32.7566787083,,,,
48.4664832642,,,,
86.8331733844,,,,
82.9759001156,,,,
97.7445650663,,,,
106.451867057,,,,
103.966340707,,,,
95.4253635047,,,,
93.1933474021,,,,
82.1522975942,,,,
89.5600357302,,,,
82.8009661779,,,,
90.4709898255,,,,
36.235341864,,,,
77.8973683766,,,,
82.3468275042,,,,
70.0357051796,,,,
56.6127194189,,,,
81.8352002503,,,,
44.687805943,,,,
29.0688837075,,,,
91.2633551871,,,,
153.525242224,,,,
40.8533964316,,,,
51.2445119013,,,,
30.083217913,,,,
44.7772263545,,,,
97.9897953871,,,,
45,,,,
112.609946275,,,,
59.4810894319,,,,
69.4622199472,,,,
76.8439978138,,,,
41.0365690574,,,,
76.8374908492,,,,
34.9284983931,,,,
74.0405294417,,,,
36.3593179254,,,,
48.1663783152,,,,
72.5327512232,,,,
64.4980619864,,,,
32.0624390838,,,,
111.018016556,,,,
39.1152144312,,,,
35.6931365951,,,,
34.8281495345,,,,
44.0454310911,,,,
73.7563556583,,,,
49.244289009,,,,
93.600213675,,,,
62.5139984324,,,,
74.6726188104,,,,
36.4005494464,,,,
101.019800039,,,,
91.7877987534,,,,
95.078914592,,,,
82.3468275042,,,,
83.6779540859,,,,
70.0071424927,,,,
52.2398315464,,,,
32.5576411922,,,,
66.0681466366,,,,
66.9402718847,,,,
99.3176721435,,,,
143.349223925,,,,
79.1580697087,,,,
52.5547333739,,,,
39.4461658466,,,,
57.4891294072,,,,
80.622577483,,,,
100.124921973,,,,
82.3650411279,,,,
97.6165969495,,,,
84.6463230152,,,,
75.9605160593,,,,
94.0478601564,,,,
97.4166310237,,,,
87.2066511225,,,,
93.4077084613,,,,
76.2758153021,,,,
82.2009732302,,,,
90.2108640908,,,,
90.8240056373,,,,
72.3394774656,,,,
32.3109888428,,,,
74.404300951,,,,
78.6447709641,,,,
35.6089876295,,,,
99.9599919968,,,,
90.7964757025,,,,
92.3958873544,,,,
38.4707681233,,,,
85.2115015711,,,,
78.4474346298,,,,
97.9897953871,,,,
84.1546195999,,,,
44.2718872424,,,,
81.1541742611,,,,
87.7838253894,,,,
83.7257427557,,,,
57.4282160614,,,,
76.0591874792,,,,
46.3249392876,,,,
56.7186036499,,,,
79.8122797569,,,,
84.5044377533,,,,
78.7464284904,,,,
64.0312423743,,,,
60.166435826,,,,
71.0211236183,,,,
100.209779962,,,,
85.9069263797,,,,
92.2279784014,,,,
39.8120584748,,,,
97.1442226795,,,,
73.3893725276,,,,
58.1893461039,,,,
28.3019433962,,,,
31.0161248385,,,,
100.224747443,,,,
76.0065786626,,,,
94.6414285606,,,,
92.8924108849,,,,
101.533245787,,,,
48.6621002424,,,,
101.828286836,,,,
104.809350728,,,,
79.0569415042,,,,
76.2364742102,,,,
62.60990337,,,,
118.460964035,,,,
91.0878696644,,,,
110.453610172,,,,
80.622577483,,,,
81.1233628494,,,,
98.412397593,,,,
83.5224520713,,,,
114.63420083,,,,
101.843016452,,,,
48.5077313425,,,,
63.2455532034,,,,
46.9574275275,,,,
81.5659242576,,,,
78.7908624144,,,,
91.4002188181,,,,
85.32877592,,,,
90.5207158611,,,,
85.912746435,,,,
78.6384130054,,,,
83.3606621855,,,,
62.7694193059,,,,
92.1954445729,,,,
84.693565281,,,,
78.5875308176,,,,
84.1486779456,,,,
100.019998,,,,
70.2922470832,,,,
39.5600808897,,,,
30.0166620396,,,,
86.884981441,,,,
48.3735464898,,,,
85.6037382361,,,,
125.538838612,,,,
78.1600921187,,,,
31.9530906173,,,,
86.3307592924,,,,
66.0681466366,,,,
36.6742416418,,,,
73.8782782691,,,,
93.6375992858,,,,
77.8845299145,,,,
36.8781778292,,,,
79.6241169496,,,,
82.3650411279,,,,
81.8840643837,,,,
95.4620343383,,,,
44.1814440687,,,,
78,,,,
61.400325732,,,,
65.6048778674,,,,
33.5410196625,,,,
42.201895692,,,,
39.6988664826,,,,
83.258633186,,,,
89.7385090137,,,,
108.115678789,,,,
90.2718117687,,,,
70.1783442381,,,,
92.7038294786,,,,
39.2045915678,,,,
38.0788655293,,,,
45.3982378513,,,,
76.1577310586,,,,
90.1387818866,,,,
48.2700735446,,,,
108.577161503,,,,
85.8020978765,,,,
85.615419172,,,,
79.1770168673,,,,
60.5392434707,,,,
82.6377637645,,,,
78.2623792125,,,,
85.7554662981,,,,
91.2852671574,,,,
28.7923600978,,,,
111.462998345,,,,
108.166538264,,,,
111.830228472,,,,
85.2877482409,,,,
82.8009661779,,,,
89.4706655838,,,,
96.0052081921,,,,
39,,,,
72.8010988928,,,,
100.662803458,,,,
113.595774569,,,,
82.2800097229,,,,
81.4677850442,,,,
83.5463942968,,,,
34.7131099154,,,,
86.8331733844,,,,
85.7263086806,,,,
72.5672102261,,,,
90.426765949,,,,
80.9197132966,,,,
80.5294977012,,,,
89.627004859,,,,
81.3941029805,,,,
109.60383205,,,,
37.7359245282,,,,
33.6154726279,,,,
105.118980208,,,,
80.8084154033,,,,
93.6375992858,,,,
96.7470929796,,,,
40.7921561087,,,,
82.2009732302,,,,
38.4187454246,,,,
87.6413144584,,,,
91.4385039248,,,,
75.709972923,,,,
75.8221603491,,,,
87.965902485,,,,
83.6002392341,,,,
105.261578936,,,,
86.8331733844,,,,
83.1865373723,,,,
98.270036125,,,,
44.1474801093,,,,
85.9825563705,,,,
101.833196945,,,,
74,,,,
88.955044826,,,,
80.1560977094,,,,
79.2022726947,,,,
76.4198926982,,,,
99.6242942259,,,,
75.6439025963,,,,
32.5576411922,,,,
43.965895874,,,,
93.3809402394,,,,
73.6817480792,,,,
84.5813218152,,,,
40.6078810085,,,,
96.1041102139,,,,
75.4320886626,,,,
57.8013840665,,,,
88.8875694347,,,,
83.1685036537,,,,
73.9256383131,,,,
34.5398320783,,,,
39.4588393139,,,,
31.304951685,,,,
89.5600357302,,,,
34.0147027034,,,,
33.5410196625,,,,
88.8875694347,,,,
39.4081209905,,,,
34.885527085,,,,
47.6340214553,,,,
82.2009732302,,,,
87.1148666991,,,,
95.5248658727,,,,
79.0063288604,,,,
78.7464284904,,,,
39.1152144312,,,,
109.16501271,,,,
36.7695526217,,,,
31.7804971641,,,,
86.3539228987,,,,
36.4005494464,,,,
38.3275357935,,,,
85.7088093489,,,,
41.0487515035,,,,
38.3275357935,,,,
88.5268320906,,,,
42.0594816896,,,,
79.0569415042,,,,
81.0555365166,,,,
30.5941170816,,,,
81.6088230524,,,,
91.6787870775,,,,
89.6437393241,,,,
33.9705755029,,,,
34.8281495345,,,,
89.627004859,,,,
89.1403387923,,,,
53.4883164813,,,,
89.4706655838,,,,
85.912746435,,,,
86.6083136887,,,,
88.1192374002,,,,
83.5224520713,,,,
97.6933979346,,,,
99.6242942259,,,,
79.0759128939,,,,
38.8973006776,,,,
76.5767588763,,,,
87.7838253894,,,,
32.2024843762,,,,
72.2772439984,,,,
73,,,,
85.375640554,,,,
73.9256383131,,,,
121.490740388,,,,
65,,,,
81.0246875958,,,,
42.9534631898,,,,
34.5398320783,,,,
91.3892772704,,,,
128.502918255,,,,
37.0135110466,,,,
71.1969100453,,,,
75.4320886626,,,,
78.7718223732,,,,
72.1110255093,,,,
39.3192065027,,,,
77.8331548892,,,,
79.2464510246,,,,
85.4751425854,,,,
77.7946013551,,,,
44.1814440687,,,,
95.0841732361,,,,
74.2495791234,,,,
80.5046582503,,,,
32.0156211872,,,,
34.1320963318,,,,
85,,,,
34.7850542619,,,,
92.4175308045,,,,
78.4091831357,,,,
100,,,,
75.2861208989,,,,
74.6525284234,,,,
109.128364782,,,,
39.6232255123,,,,
75.5049667241,,,,
77.3886296558,,,,
76.2430324685,,,,
81.3019064967,,,,
91.8095855562,,,,
76.550636836,,,,
44.0454310911,,,,
151.198544967,,,,
78.8733161468,,,,
109.713262644,,,,
91.9238815543,,,,
84.0951841665,,,,
91.8313671901,,,,
117.273185341,,,,
52.8866712887,,,,
112.044633963,,,,
39.4081209905,,,,
44.2040722106,,,,
89.8109124773,,,,
101.212647431,,,,
93.6055553907,,,,
90.1387818866,,,,
52.038447325,,,,
82.9759001156,,,,
83.0060238778,,,,
35.3411940941,,,,
38.2099463491,,,,
43.6577599059,,,,
73.3893725276,,,,
99.2018144995,,,,
37.2021504755,,,,
72.2495674728,,,,
80.6535802057,,,,
31.9061122671,,,,
94.8683298051,,,,
80.0812087821,,,,
89.0505474436,,,,
36.3455636908,,,,
46.5188133985,,,,
91.4166286843,,,,
57.9741321625,,,,
31.384709653,,,,
65.4369925959,,,,
61.8465843843,,,,
98.6813052204,,,,
34.205262753,,,,
34.4093010682,,,,
50.9901951359,,,,
71.700767081,,,,
40.718546143,,,,
85.7029754443,,,,
80.9506022214,,,,
30.8058436015,,,,
68.6804193348,,,,
95.8540557306,,,,
98.3259884263,,,,
81.4002456999,,,,
82.5651258099,,,,
78.2943165243,,,,
89.693923986,,,,
83.7436564762,,,,
91.4111590562,,,,
60.440052945,,,,
30.61045573,,,,
79.8498591107,,,,
82.8733974204,,,,
32.2024843762,,,,
57.4282160614,,,,
61.5873363607,,,,
36.1247837364,,,,
106.103722838,,,,
69.0507060065,,,,
44.9444101085,,,,
77.0584193972,,,,
81.5414005276,,,,
43.4165866922,,,,
38.9486841883,,,,
30.61045573,,,,
44.2040722106,,,,
81.8413098624,,,,
89.6771988858,,,,
82.9698740508,,,,
85.2760224213,,,,
32.0156211872,,,,
90.2496537389,,,,
38.1182371051,,,,
70.7106781187,,,,
42.1900462195,,,,
36.6742416418,,,,
89.1571646027,,,,
77.6466354712,,,,
122.036879672,,,,
98.3107318659,,,,
85.842879728,,,,
78.6447709641,,,,
34.7131099154,,,,
45.607017004,,,,
116.378692208,,,,
64.1950153828,,,,
84.8115558164,,,,
89.0224690738,,,,
79.3095202356,,,,
41.9761837236,,,,
89.0505474436,,,,
46.0977222865,,,,
54.2309874518,,,,
35.1283361405,,,,
85.912746435,,,,
78.3900503891,,,,
40.8533964316,,,,
82.0060973343,,,,
54.0370243444,,,,
35.8468966579,,,,
72.470683728,,,,
91.7877987534,,,,
72.5672102261,,,,
100.124921973,,,,
81.3203541556,,,,
52.7730992078,,,,
40.5215991787,,,,
55.3624421427,,,,
41.7612260356,,,,
79.1580697087,,,,
53.4509120596,,,,
95.2102935611,,,,
61.7170964968,,,,
59.6154342432,,,,
80.399004969,,,,
46.4865571967,,,,
84.480767042,,,,
33.2866339542,,,,
69.6419413859,,,,
128.844867961,,,,
80.1560977094,,,,
92.1954445729,,,,
46.0977222865,,,,
90.7854613911,,,,
100.019998,,,,
85.375640554,,,,
52.8866712887,,,,
52.7730992078,,,,
93.7709976485,,,,
97.3293378175,,,,
47.853944456,,,,
96.7987603226,,,,
86.5794432877,,,,
75.894663844,,,,
97.1648084442,,,,
79.6241169496,,,,
91.5259526036,,,,
86.3712915268,,,,
99.2975326985,,,,
89.4930164873,,,,
89.4930164873,,,,
98.412397593,,,,
86.3712915268,,,,
97.0824391947,,,,
69.8140387028,,,,
86.0523096727,,,,
92.2821759605,,,,
30.8706980809,,,,
45.2769256907,,,,
77.4144689318,,,,
90.2108640908,,,,
37.1618083521,,,,
98.0866963456,,,,
42.1900462195,,,,
37.0135110466,,,,
82.5651258099,,,,
92.5742944883,,,,
83.486525859,,,,
80.5294977012,,,,
91.0219753686,,,,
96.7987603226,,,,
37.3630833845,,,,
97.0463806641,,,,
59.9416382826,,,,
98.412397593,,,,
86.3712915268,,,,
36.4005494464,,,,
81.6088230524,,,,
37.2155881319,,,,
72.4982758416,,,,
41.3400532172,,,,
50.6951674225,,,,
85.094065598,,,,
56.6127194189,,,,
44.4072066223,,,,
79.2275204711,,,,
90.1387818866,,,,
44.9444101085,,,,
78.5493475466,,,,
69.3541635376,,,,
36.1386219992,,,,
85.4751425854,,,,
93.4772699644,,,,
102.883429181,,,,
93.813645063,,,,
79.2085853933,,,,
84.5990543682,,,,
38.4187454246,,,,
80.8084154033,,,,
95.4620343383,,,,
64.6297145282,,,,
43.8292140016,,,,
38.4837628098,,,,
86.1220064792,,,,
41.1096095822,,,,
54.8178802947,,,,
82.0060973343,,,,
90.6200860737,,,,
80.8949936646,,,,
95.5091618642,,,,
54.4058820349,,,,
34.4818792991,,,,
77.0259696466,,,,
70.0071424927,,,,
41.1096095822,,,,
85.7088093489,,,,
80.0812087821,,,,
90.7964757025,,,,
83.2946576918,,,,
86.9770084563,,,,
49.4772675074,,,,
57.706152185,,,,
41.7851648316,,,,
96.3171843442,,,,
36.8781778292,,,,
91.7605579756,,,,
83.8152730712,,,,
77.3886296558,,,,
92.9139386745,,,,
49.7694685525,,,,
87.7268487978,,,,
91.9238815543,,,,
76.9415362467,,,,
37.6430604494,,,,
42.1544778167,,,,
43.931765273,,,,
81.6884324736,,,,
96.9329665284,,,,
38.0788655293,,,,
91.2140340079,,,,
39.4461658466,,,,
101.950968607,,,,
102.95630141,,,,
54.083269132,,,,
56.4003546088,,,,
77.8845299145,,,,
37.2155881319,,,,
89.5600357302,,,,
44.9444101085,,,,
77.7817459305,,,,
90.426765949,,,,
83.528438271,,,,
34.7131099154,,,,
77.7817459305,,,,
102.95630141,,,,
43.931765273,,,,
31.0483493925,,,,
80.4114419719,,,,
92.0054346221,,,,
55.3172667438,,,,
112.058020686,,,,
81.437092286,,,,
89.6437393241,,,,
48.1040538832,,,,
77.4661216275,,,,
40.4969134626,,,,
49.4974746831,,,,
57.2800139665,,,,
38.275318418,,,,
49.3659801888,,,,
81.6884324736,,,,
101.548018198,,,,
91.6787870775,,,,
45.0998891351,,,,
86.3712915268,,,,
81.437092286,,,,
104,,,,
87.0229854694,,,,
47.8852795753,,,,
40.8044115262,,,,
85.094065598,,,,
82.6801064344,,,,
94.0212741883,,,,
36.1386219992,,,,
86.8216562846,,,,
79.8310716451,,,,
54.0370243444,,,,
86.4522989862,,,,
66.7607669219,,,,
69.4622199472,,,,
81.5965685553,,,,
79.0569415042,,,,
44.2040722106,,,,
94.6414285606,,,,
124.811858411,,,,
132.136293273,,,,
31.6227766017,,,,
34.5398320783,,,,
92.6174929481,,,,
36.2491379208,,,,
80.9938269253,,,,
96.5401470892,,,,
85.615419172,,,,
90.9065454189,,,,
78.2623792125,,,,
111.758668568,,,,
40.3112887415,,,,
33.8378486314,,,,
107.870292481,,,,
34.205262753,,,,
82.8552955459,,,,
82.6801064344,,,,
75.802374633,,,,
88.5663593019,,,,
87.1320836432,,,,
72.124891681,,,,
36.1386219992,,,,
87.9829528943,,,,
79.8498591107,,,,
69.8713102783,,,,
72.9451848993,,,,
81.614949611,,,,
43.4165866922,,,,
97.1853898485,,,,
40.4598566483,,,,
33.5410196625,,,,
91.4166286843,,,,
107.056060081,,,,
88.7693640847,,,,
30.61045573,,,,
49.8196748283,,,,
90.7964757025,,,,
36.2491379208,,,,
79.9312204336,,,,
71.4492827116,,,,
92.9623579735,,,,
57.2800139665,,,,
85.1469318296,,,,
50.960769225,,,,
68.6585755751,,,,
83.486525859,,,,
74.3303437366,,,,
108.115678789,,,,
69.6419413859,,,,
151.082758778,,,,
49.244289009,,,,
85.2349693494,,,,
98.488578018,,,,
66.2193325246,,,,
96.7729300993,,,,
32.0156211872,,,,
76.0065786626,,,,
76.9025357189,,,,
77.6208734813,,,,
90,,,,
139.903538197,,,,
